,DATE,USAGE,COST,GAS_COST,GAS_USAGE,PRCP,TMAX,TMIN,total_cost
601,2015-07-06,44.09,7.2299999999999995,0.0,0.0,0.0,91.0,65.0,7.2299999999999995
602,2015-07-07,13.77,2.24,0.0,0.0,0.0,93.0,68.0,2.24
603,2015-07-07,13.77,2.24,0.0,0.0,0.0,90.0,63.0,2.24
604,2015-07-08,33.36000000000001,5.439999999999999,1.36,1.04,0.0,89.0,61.0,6.799999999999999
605,2015-07-08,33.36000000000001,5.439999999999999,1.36,1.04,0.0,87.0,60.0,6.799999999999999
606,2015-07-09,14.069999999999999,2.2800000000000002,0.0,0.0,0.0,87.0,59.0,2.2800000000000002
607,2015-07-09,14.069999999999999,2.2800000000000002,0.0,0.0,0.0,84.0,59.0,2.2800000000000002
608,2015-07-10,20.369999999999997,3.3200000000000007,0.0,0.0,0.0,83.0,62.0,3.3200000000000007
609,2015-07-10,20.369999999999997,3.3200000000000007,0.0,0.0,0.0,82.0,62.0,3.3200000000000007
610,2015-07-11,51.050000000000004,8.319999999999997,1.36,1.04,0.0,82.0,60.0,9.679999999999996
611,2015-07-11,51.050000000000004,8.319999999999997,1.36,1.04,0.0,90.0,59.0,9.679999999999996
612,2015-07-12,17.85,2.9100000000000006,0.0,0.0,0.0,91.0,63.0,2.9100000000000006
613,2015-07-13,23.320000000000004,3.8200000000000003,0.0,0.0,0.0,92.0,63.0,3.8200000000000003
614,2015-07-14,16.07,2.6500000000000004,0.0,0.0,0.0,92.0,60.0,2.6500000000000004
615,2015-07-14,16.07,2.6500000000000004,0.0,0.0,0.0,92.0,59.0,2.6500000000000004
616,2015-07-15,15.48,2.5200000000000005,1.38,1.05,0.0,92.0,59.0,3.9000000000000004
617,2015-07-15,15.48,2.5200000000000005,1.38,1.05,0.0,94.0,59.0,3.9000000000000004
618,2015-07-16,59.98,11.100000000000001,0.0,0.0,0.0,93.0,61.0,11.100000000000001
619,2015-07-16,59.98,11.100000000000001,0.0,0.0,0.0,98.0,61.0,11.100000000000001
620,2015-07-17,15.150000000000002,2.84,0.0,0.0,0.0,97.0,64.0,2.84
621,2015-07-17,15.150000000000002,2.84,0.0,0.0,0.0,98.0,65.0,2.84
622,2015-07-18,51.2,9.579999999999997,0.0,0.0,0.0,94.0,65.0,9.579999999999997
623,2015-07-19,56.50999999999999,15.059999999999999,1.38,1.05,0.0,97.0,65.0,16.439999999999998
624,2015-07-19,56.50999999999999,15.059999999999999,1.38,1.05,0.0,89.0,65.0,16.439999999999998
625,2015-07-20,19.65,5.73,0.0,0.0,0.0,90.0,66.0,5.73
626,2015-07-20,19.65,5.73,0.0,0.0,0.0,97.0,72.0,5.73
627,2015-07-21,29.179999999999996,8.52,0.0,0.0,0.0,97.0,76.0,8.52
628,2015-07-21,29.179999999999996,8.52,0.0,0.0,0.0,99.0,71.0,8.52
629,2015-07-22,24.14999999999999,7.049999999999998,0.0,0.0,0.0,98.0,69.0,7.049999999999998
630,2015-07-22,24.14999999999999,7.049999999999998,0.0,0.0,0.0,94.0,63.0,7.049999999999998
631,2015-07-23,22.639999999999997,6.65,0.0,0.0,0.0,93.0,60.0,6.65
632,2015-07-23,22.639999999999997,6.65,0.0,0.0,0.0,90.0,60.0,6.65
633,2015-07-24,48.61,14.26,0.0,0.0,0.0,89.0,58.0,14.26
634,2015-07-24,48.61,14.26,0.0,0.0,0.0,92.0,58.0,14.26
635,2015-07-25,42.56,12.459999999999999,1.37,1.05,0.0,93.0,63.0,13.829999999999998
636,2015-07-26,38.540000000000006,11.290000000000001,0.0,0.0,0.0,94.0,61.0,11.290000000000001
637,2015-07-26,38.540000000000006,11.290000000000001,0.0,0.0,0.0,93.0,60.0,11.290000000000001
638,2015-07-27,28.58,8.4,0.0,0.0,0.0,92.0,59.0,8.4
639,2015-07-27,28.58,8.4,0.0,0.0,0.0,95.0,58.0,8.4
640,2015-07-28,15.940000000000005,4.709999999999999,0.0,0.0,0.0,94.0,61.0,4.709999999999999
641,2015-07-28,15.940000000000005,4.709999999999999,0.0,0.0,0.0,99.0,,4.709999999999999
642,2015-07-29,26.839999999999996,4.369999999999997,0.0,0.0,0.0,99.0,64.0,4.369999999999997
643,2015-07-29,26.839999999999996,4.369999999999997,0.0,0.0,0.0,104.0,64.0,4.369999999999997
644,2015-07-30,35.24,5.7299999999999995,1.37,1.05,0.0,103.0,70.0,7.1
645,2015-07-30,35.24,5.7299999999999995,1.37,1.05,0.0,101.0,68.0,7.1
646,2015-07-31,38.44,6.2700000000000005,0.0,0.0,0.0,96.0,72.0,6.2700000000000005
647,2015-08-01,58.26999999999999,9.54,0.0,0.0,0.0,96.0,65.0,9.54
648,2015-08-01,58.26999999999999,9.54,0.0,0.0,0.0,94.0,64.0,9.54
649,2015-08-02,47.7,7.799999999999999,0.0,0.0,0.0,93.0,63.0,7.799999999999999
650,2015-08-02,47.7,7.799999999999999,0.0,0.0,0.0,92.0,62.0,7.799999999999999
651,2015-08-03,53.510000000000005,8.749999999999996,1.37,1.05,0.0,91.0,63.0,10.119999999999997
652,2015-08-04,21.890000000000004,3.5700000000000003,0.0,0.0,0.0,81.0,61.0,3.5700000000000003
653,2015-08-05,19.01,3.0999999999999996,0.0,0.0,0.0,86.0,60.0,3.0999999999999996
654,2015-08-06,10.84,1.7700000000000005,0.0,0.0,0.0,87.0,63.0,1.7700000000000005
655,2015-08-07,23.130000000000003,3.7699999999999982,0.0,0.0,0.0,86.0,65.0,3.7699999999999982
656,2015-08-07,23.130000000000003,3.7699999999999982,0.0,0.0,0.0,92.0,65.0,3.7699999999999982
657,2015-08-08,34.529999999999994,5.619999999999998,1.37,1.05,0.0,92.0,61.0,6.989999999999998
658,2015-08-08,34.529999999999994,5.619999999999998,1.37,1.05,0.0,92.0,61.0,6.989999999999998
659,2015-08-09,68.15,11.160000000000002,1.37,1.05,0.0,91.0,62.0,12.530000000000001
660,2015-08-09,68.15,11.160000000000002,1.37,1.05,0.0,95.0,62.0,12.530000000000001
661,2015-08-10,33.3,5.5,0.0,0.0,0.0,95.0,61.0,5.5
662,2015-08-10,33.3,5.5,0.0,0.0,0.0,93.0,61.0,5.5
663,2015-08-11,49.79999999999999,9.299999999999999,0.0,0.0,0.0,92.0,60.0,9.299999999999999
664,2015-08-11,49.79999999999999,9.299999999999999,0.0,0.0,0.0,91.0,59.0,9.299999999999999
665,2015-08-12,24.7,4.620000000000001,0.0,0.0,0.0,92.0,59.0,4.620000000000001
666,2015-08-13,27.04,5.049999999999999,0.0,0.0,0.0,93.0,58.0,5.049999999999999
667,2015-08-13,27.04,5.049999999999999,0.0,0.0,0.0,94.0,64.0,5.049999999999999
668,2015-08-14,49.99,10.82,1.37,1.05,0.0,81.0,62.0,12.190000000000001
669,2015-08-14,49.99,10.82,1.37,1.05,0.0,92.0,62.0,12.190000000000001
670,2015-08-15,60.129999999999995,17.61,0.0,0.0,0.0,91.0,57.0,17.61
671,2015-08-15,60.129999999999995,17.61,0.0,0.0,0.0,97.0,57.0,17.61
672,2015-08-16,70.61,20.700000000000003,0.0,0.0,0.0,104.0,65.0,20.700000000000003
673,2015-08-17,65.04,19.079999999999995,1.37,1.05,0.0,103.0,65.0,20.449999999999996
674,2015-08-17,65.04,19.079999999999995,1.37,1.05,0.0,106.0,66.0,20.449999999999996
675,2015-08-18,20.659999999999997,6.059999999999999,0.0,0.0,0.0,99.0,65.0,6.059999999999999
676,2015-08-19,45.15,13.229999999999999,0.0,0.0,0.0,105.0,61.0,13.229999999999999
677,2015-08-19,45.15,13.229999999999999,0.0,0.0,0.0,94.0,60.0,13.229999999999999
678,2015-08-20,18.56,5.44,0.0,0.0,0.0,94.0,60.0,5.44
679,2015-08-20,18.56,5.44,0.0,0.0,0.0,91.0,60.0,5.44
680,2015-08-21,47.48,14.760000000000002,0.0,0.0,0.0,91.0,59.0,14.760000000000002
681,2015-08-22,54.75,19.340000000000003,1.37,1.05,0.0,93.0,59.0,20.710000000000004
682,2015-08-23,42.169999999999995,14.920000000000003,1.37,1.05,0.0,93.0,60.0,16.290000000000003
683,2015-08-23,42.169999999999995,14.920000000000003,1.37,1.05,0.0,94.0,61.0,16.290000000000003
684,2015-08-24,59.370000000000005,20.97,0.0,0.0,0.0,92.0,62.0,20.97
685,2015-08-24,59.370000000000005,20.97,0.0,0.0,0.0,96.0,61.0,20.97
686,2015-08-25,26.449999999999996,9.36,0.0,0.0,0.0,95.0,62.0,9.36
687,2015-08-25,26.449999999999996,9.36,0.0,0.0,0.0,100.0,61.0,9.36
688,2015-08-26,69.68,24.640000000000004,1.38,1.05,0.0,99.0,65.0,26.020000000000003
689,2015-08-26,69.68,24.640000000000004,1.38,1.05,0.0,100.0,66.0,26.020000000000003
690,2015-08-27,15.17,5.3500000000000005,0.0,0.0,0.0,101.0,65.0,5.3500000000000005
691,2015-08-28,74.28,12.420000000000002,0.0,0.0,0.0,104.0,63.0,12.420000000000002
692,2015-08-29,63.75000000000001,18.76,1.38,1.05,0.0,103.0,65.0,20.14
693,2015-08-29,63.75000000000001,18.76,1.38,1.05,0.0,91.0,68.0,20.14
694,2015-08-30,48.09,17.0,0.0,0.0,0.0,90.0,63.0,17.0
695,2015-08-30,48.09,17.0,0.0,0.0,0.0,87.0,62.0,17.0
696,2015-08-31,27.790000000000003,9.81,0.0,0.0,0.0,92.0,57.0,9.81
697,2015-09-01,14.19,2.37,0.0,0.0,0.0,92.0,58.0,2.37
698,2015-09-01,14.19,2.37,0.0,0.0,0.0,94.0,57.0,2.37
699,2015-09-02,40.77,6.83,1.38,1.05,0.0,90.0,60.0,8.21
700,2015-09-03,18.36,3.0800000000000005,0.0,0.0,0.0,85.0,56.0,3.0800000000000005
701,2015-09-04,13.01,2.16,0.0,0.0,0.0,93.0,66.0,2.16
702,2015-09-04,13.01,2.16,0.0,0.0,0.0,85.0,55.0,2.16
703,2015-09-05,34.269999999999996,5.719999999999999,0.0,0.0,0.0,85.0,51.0,5.719999999999999
704,2015-09-05,34.269999999999996,5.719999999999999,0.0,0.0,0.0,84.0,51.0,5.719999999999999
705,2015-09-06,45.220000000000006,7.55,0.0,0.0,0.0,83.0,50.0,7.55
706,2015-09-06,45.220000000000006,7.55,0.0,0.0,0.0,89.0,49.0,7.55
707,2015-09-07,3.85,0.6300000000000002,1.38,1.05,0.0,89.0,50.0,2.0100000000000002
708,2015-09-07,3.85,0.6300000000000002,1.38,1.05,0.0,95.0,51.0,2.0100000000000002
709,2015-09-08,21.45,3.5700000000000003,0.0,0.0,0.0,100.0,53.0,3.5700000000000003
710,2015-09-09,71.34,11.93,0.0,0.0,0.0,104.0,61.0,11.93
711,2015-09-10,57.99999999999999,9.71,0.0,0.0,0.0,103.0,69.0,9.71
712,2015-09-11,8.25,1.37,1.37,1.05,0.0,98.0,69.0,2.74
713,2015-09-12,40.68000000000001,6.78,0.0,0.0,0.0,103.0,54.0,6.78
714,2015-09-12,40.68000000000001,6.78,0.0,0.0,0.0,90.0,63.0,6.78
715,2015-09-13,31.849999999999998,5.3199999999999985,0.0,0.0,0.0,90.0,73.0,5.3199999999999985
716,2015-09-13,31.849999999999998,5.3199999999999985,0.0,0.0,0.0,94.0,70.0,5.3199999999999985
717,2015-09-14,7.72,1.2900000000000003,0.0,0.0,0.0,82.0,65.0,1.2900000000000003
718,2015-09-15,4.17,0.6900000000000004,1.37,1.05,0.0,81.0,61.0,2.0600000000000005
719,2015-09-16,4.789999999999998,0.8200000000000003,0.0,0.0,0.0,82.0,62.0,0.8200000000000003
720,2015-09-16,4.789999999999998,0.8200000000000003,0.0,0.0,0.0,79.0,52.0,0.8200000000000003
721,2015-09-17,3.88,0.6200000000000002,0.0,0.0,0.0,79.0,57.0,0.6200000000000002
722,2015-09-17,3.88,0.6200000000000002,0.0,0.0,0.0,79.0,54.0,0.6200000000000002
723,2015-09-18,7.509999999999999,1.2700000000000005,0.0,0.0,0.0,80.0,52.0,1.2700000000000005
724,2015-09-18,7.509999999999999,1.2700000000000005,0.0,0.0,0.0,87.0,51.0,1.2700000000000005
725,2015-09-19,38.540000000000006,7.390000000000001,1.37,1.05,0.0,86.0,52.0,8.760000000000002
726,2015-09-19,38.540000000000006,7.390000000000001,1.37,1.05,0.0,93.0,51.0,8.760000000000002
727,2015-09-20,60.99999999999999,12.08,0.0,0.0,0.0,100.0,55.0,12.08
728,2015-09-21,19.979999999999997,4.0,1.37,1.05,0.0,102.0,61.0,5.37
729,2015-09-22,21.899999999999995,4.56,0.0,0.0,0.0,101.0,59.0,4.56
730,2015-09-22,21.899999999999995,4.56,0.0,0.0,0.0,94.0,64.0,4.56
731,2015-09-23,17.090000000000003,4.61,0.0,0.0,0.0,92.0,65.0,4.61
732,2015-09-23,17.090000000000003,4.61,0.0,0.0,0.0,89.0,54.0,4.61
733,2015-09-24,8.21,2.2100000000000004,0.0,0.0,0.0,93.0,55.0,2.2100000000000004
734,2015-09-24,8.21,2.2100000000000004,0.0,0.0,0.0,92.0,54.0,2.2100000000000004
735,2015-09-25,16.95,4.579999999999998,0.0,0.0,0.0,95.0,63.0,4.579999999999998
736,2015-09-25,16.95,4.579999999999998,0.0,0.0,0.0,97.0,60.0,4.579999999999998
737,2015-09-26,66.54,17.979999999999997,1.37,1.05,0.0,96.0,59.0,19.349999999999998
738,2015-09-27,17.55,4.73,0.0,0.0,0.0,92.0,61.0,4.73
739,2015-09-28,21.289999999999996,5.749999999999997,0.0,0.0,0.0,85.0,66.0,5.749999999999997
740,2015-09-28,21.289999999999996,5.749999999999997,0.0,0.0,0.0,85.0,66.0,5.749999999999997
741,2015-09-29,18.76,3.12,0.0,0.0,0.0,78.0,62.0,3.12
742,2015-09-30,3.0900000000000003,0.49000000000000016,1.37,1.05,0.0,97.0,60.0,1.8600000000000003
743,2015-09-30,3.0900000000000003,0.49000000000000016,1.37,1.05,0.0,75.0,63.0,1.8600000000000003
744,2015-10-01,39.15,6.540000000000003,0.0,0.0,0.01,74.0,61.0,6.540000000000003
745,2015-10-01,39.15,6.540000000000003,0.0,0.0,0.11,77.0,61.0,6.540000000000003
746,2015-10-02,3.03,0.5000000000000002,0.0,0.0,0.0,82.0,56.0,0.5000000000000002
747,2015-10-03,47.980000000000004,7.999999999999999,1.37,1.05,0.0,86.0,54.0,9.37
748,2015-10-04,12.95,2.16,0.0,0.0,0.0,84.0,57.0,2.16
749,2015-10-04,12.95,2.16,0.0,0.0,0.0,75.0,47.0,2.16
750,2015-10-05,3.7399999999999998,0.6200000000000003,1.37,1.05,0.0,75.0,52.0,1.9900000000000004
751,2015-10-05,3.7399999999999998,0.6200000000000003,1.37,1.05,0.0,80.0,53.0,1.9900000000000004
752,2015-10-06,11.579999999999998,1.9500000000000002,0.0,0.0,0.0,86.0,49.0,1.9500000000000002
753,2015-10-06,11.579999999999998,1.9500000000000002,0.0,0.0,0.0,83.0,55.0,1.9500000000000002
754,2015-10-07,6.22,1.0000000000000002,0.0,0.0,0.0,85.0,56.0,1.0000000000000002
755,2015-10-08,6.34,1.0700000000000003,1.37,1.05,0.0,89.0,62.0,2.4400000000000004
756,2015-10-09,18.76,3.1400000000000006,0.0,0.0,0.0,92.0,61.0,3.1400000000000006
757,2015-10-10,26.66,4.449999999999998,0.0,0.0,0.0,94.0,54.0,4.449999999999998
758,2015-10-11,37.86,6.3,1.37,1.05,0.0,89.0,57.0,7.67
759,2015-10-12,14.07,2.32,0.0,0.0,0.0,93.0,55.0,2.32
760,2015-10-12,14.07,2.32,0.0,0.0,0.0,93.0,56.0,2.32
761,2015-10-13,11.54,1.9300000000000002,0.0,0.0,0.0,95.0,57.0,1.9300000000000002
762,2015-10-14,15.76,2.6300000000000003,0.0,0.0,0.0,89.0,62.0,2.6300000000000003
763,2015-10-15,4.55,0.7400000000000002,0.0,0.0,0.0,94.0,57.0,0.7400000000000002
764,2015-10-15,4.55,0.7400000000000002,0.0,0.0,0.05,87.0,67.0,0.7400000000000002
765,2015-10-16,9.07,1.52,1.36,1.04,0.04,88.0,66.0,2.88
766,2015-10-17,20.08,3.3600000000000008,0.0,0.0,0.0,78.0,62.0,3.3600000000000008
767,2015-10-18,9.17,1.5200000000000007,1.36,1.04,0.0,94.0,53.0,2.880000000000001
768,2015-10-18,9.17,1.5200000000000007,1.36,1.04,0.0,75.0,53.0,2.880000000000001
769,2015-10-19,7.18,1.1500000000000006,0.0,0.0,0.0,74.0,50.0,1.1500000000000006
770,2015-10-19,7.18,1.1500000000000006,0.0,0.0,0.0,76.0,49.0,1.1500000000000006
771,2015-10-20,5.75,0.9800000000000003,0.0,0.0,0.0,78.0,50.0,0.9800000000000003
772,2015-10-21,4.02,0.6500000000000001,0.0,0.0,0.0,80.0,50.0,0.6500000000000001
773,2015-10-22,4.889999999999999,0.8,0.0,0.0,0.0,83.0,,0.8
774,2015-10-23,4.09,0.6700000000000002,1.36,1.04,0.0,83.0,50.0,2.0300000000000002
775,2015-10-24,4.64,0.7700000000000001,0.0,0.0,0.0,84.0,48.0,0.7700000000000001
776,2015-10-25,4.750000000000001,0.7500000000000002,0.0,0.0,0.0,81.0,53.0,0.7500000000000002
777,2015-10-26,3.8699999999999997,0.6300000000000002,0.0,0.0,0.0,83.0,44.0,0.6300000000000002
778,2015-10-27,3.989999999999999,0.6300000000000001,1.36,1.04,0.0,59.0,44.0,1.9900000000000002
779,2015-10-27,3.989999999999999,0.6300000000000001,1.36,1.04,0.0,76.0,52.0,1.9900000000000002
780,2015-10-28,3.679999999999999,0.5800000000000001,0.0,0.0,0.0,83.0,45.0,0.5800000000000001
781,2015-10-28,3.679999999999999,0.5800000000000001,0.0,0.0,0.18,74.0,59.0,0.5800000000000001
782,2015-10-29,3.6199999999999983,0.5900000000000002,0.0,0.0,0.0,76.0,56.0,0.5900000000000002
783,2015-10-30,3.770000000000001,0.6200000000000003,0.0,0.0,0.0,75.0,50.0,0.6200000000000003
784,2015-10-30,3.770000000000001,0.6200000000000003,0.0,0.0,0.0,75.0,50.0,0.6200000000000003
785,2015-10-31,9.240000000000002,1.5600000000000007,0.0,0.0,0.0,75.0,50.0,1.5600000000000007
786,2015-10-31,9.240000000000002,1.5600000000000007,0.0,0.0,0.0,83.0,47.0,1.5600000000000007
787,2015-11-01,6.290000000000001,1.0200000000000002,0.0,0.0,0.0,82.0,56.0,1.0200000000000002
788,2015-11-01,6.290000000000001,1.0200000000000002,0.0,0.0,0.0,77.0,52.0,1.0200000000000002
789,2015-11-02,3.849999999999998,0.6100000000000001,0.0,0.0,1.04,65.0,52.0,0.6100000000000001
790,2015-11-03,3.6199999999999983,0.5900000000000001,1.36,1.04,0.95,64.0,51.0,1.9500000000000002
791,2015-11-03,3.6199999999999983,0.5900000000000001,1.36,1.04,0.0,62.0,46.0,1.9500000000000002
792,2015-11-04,2.62,0.42000000000000015,0.0,0.0,0.0,67.0,43.0,0.42000000000000015
793,2015-11-04,2.62,0.42000000000000015,0.0,0.0,0.0,64.0,42.0,0.42000000000000015
794,2015-11-05,1.9300000000000004,0.29000000000000004,0.0,0.0,0.0,69.0,40.0,0.29000000000000004
795,2015-11-05,1.9300000000000004,0.29000000000000004,0.0,0.0,0.0,65.0,39.0,0.29000000000000004
796,2015-11-06,3.8099999999999996,0.6400000000000003,0.0,0.0,0.0,64.0,41.0,0.6400000000000003
797,2015-11-07,5.46,0.9100000000000001,1.36,1.04,0.0,67.0,39.0,2.2700000000000005
798,2015-11-08,5.319999999999999,0.8800000000000003,0.0,0.0,0.18,67.0,39.0,0.8800000000000003
799,2015-11-09,3.8499999999999988,0.6400000000000001,1.36,1.04,0.16,58.0,42.0,2.0
800,2015-11-10,1.7800000000000011,0.27000000000000013,0.0,0.0,0.02,56.0,39.0,0.27000000000000013
801,2015-11-11,4.460000000000001,0.7700000000000004,1.36,1.04,0.45,68.0,39.0,2.1300000000000003
802,2015-11-11,4.460000000000001,0.7700000000000004,1.36,1.04,0.0,60.0,37.0,2.1300000000000003
803,2015-11-12,3.000000000000001,0.4700000000000001,0.0,0.0,0.0,59.0,37.0,0.4700000000000001
804,2015-11-12,3.000000000000001,0.4700000000000001,0.0,0.0,0.0,61.0,37.0,0.4700000000000001
805,2015-11-13,2.3000000000000007,0.3800000000000001,0.0,0.0,0.0,63.0,37.0,0.3800000000000001
806,2015-11-14,8.66,1.4500000000000004,1.36,1.04,0.0,65.0,37.0,2.8100000000000005
807,2015-11-15,4.21,0.7100000000000002,1.36,1.04,0.0,65.0,38.0,2.0700000000000003
808,2015-11-15,4.21,0.7100000000000002,1.36,1.04,0.07,56.0,40.0,2.0700000000000003
809,2015-11-16,2.0300000000000007,0.3500000000000001,0.0,0.0,0.1,55.0,41.0,0.3500000000000001
810,2015-11-16,2.0300000000000007,0.3500000000000001,0.0,0.0,0.0,58.0,41.0,0.3500000000000001
811,2015-11-17,2.5300000000000007,0.42000000000000015,1.37,1.04,0.12,65.0,35.0,1.7900000000000003
812,2015-11-17,2.5300000000000007,0.42000000000000015,1.37,1.04,0.0,57.0,35.0,1.7900000000000003
813,2015-11-18,1.7600000000000002,0.3000000000000001,0.0,0.0,0.0,62.0,35.0,0.3000000000000001
814,2015-11-19,1.8500000000000005,0.29000000000000015,0.0,0.0,0.0,65.0,38.0,0.29000000000000015
815,2015-11-20,2.0400000000000005,0.3200000000000001,0.0,0.0,0.0,66.0,41.0,0.3200000000000001
816,2015-11-21,5.29,0.8900000000000001,1.37,1.04,0.0,69.0,41.0,2.2600000000000002
817,2015-11-22,5.13,0.8500000000000001,0.0,0.0,0.0,70.0,40.0,0.8500000000000001
818,2015-11-23,2.370000000000001,0.3800000000000001,1.36,1.04,0.0,71.0,35.0,1.7400000000000002
819,2015-11-23,2.370000000000001,0.3800000000000001,1.36,1.04,0.0,71.0,40.0,1.7400000000000002
820,2015-11-24,2.43,0.41000000000000014,0.0,0.0,0.0,70.0,40.0,0.41000000000000014
821,2015-11-24,2.43,0.41000000000000014,0.0,0.0,0.21,63.0,39.0,0.41000000000000014
822,2015-11-25,2.99,0.51,0.0,0.0,0.04,52.0,34.0,0.51
823,2015-11-26,2.2700000000000005,0.39,1.36,1.04,0.0,51.0,30.0,1.75
824,2015-11-27,2.7,0.49000000000000016,0.0,0.0,0.0,53.0,32.0,0.49000000000000016
825,2015-11-27,2.7,0.49000000000000016,0.0,0.0,0.0,53.0,32.0,0.49000000000000016
826,2015-11-28,7.150000000000001,1.21,4.09,3.13,0.0,56.0,29.0,5.3
827,2015-11-29,3.0499999999999994,0.5200000000000001,1.36,1.04,0.0,63.0,27.0,1.8800000000000003
828,2015-11-29,3.0499999999999994,0.5200000000000001,1.36,1.04,0.0,57.0,27.0,1.8800000000000003
829,2015-11-30,1.5800000000000007,0.28000000000000014,0.0,0.0,0.0,56.0,29.0,0.28000000000000014
830,2015-11-30,1.5800000000000007,0.28000000000000014,0.0,0.0,0.0,56.0,28.0,0.28000000000000014
831,2015-12-01,1.7100000000000006,0.29000000000000015,1.36,1.04,0.0,57.0,28.0,1.6500000000000004
832,2015-12-02,4.809999999999999,0.8300000000000001,1.36,1.04,0.0,58.0,32.0,2.1900000000000004
833,2015-12-03,1.5500000000000003,0.2800000000000001,0.0,0.0,0.03,65.0,37.0,0.2800000000000001
834,2015-12-04,1.4900000000000004,0.27000000000000013,0.0,0.0,0.0,64.0,40.0,0.27000000000000013
835,2015-12-04,1.4900000000000004,0.27000000000000013,0.0,0.0,0.0,61.0,37.0,0.27000000000000013
836,2015-12-05,9.160000000000004,1.5400000000000003,4.08,3.12,0.0,65.0,29.0,5.62
837,2015-12-05,9.160000000000004,1.5400000000000003,4.08,3.12,0.0,59.0,34.0,5.62
838,2015-12-06,4.1899999999999995,0.7100000000000003,1.36,1.04,0.0,66.0,40.0,2.0700000000000003
839,2015-12-07,2.2200000000000006,0.3700000000000001,0.0,0.0,0.0,62.0,38.0,0.3700000000000001
840,2015-12-08,1.8200000000000005,0.30000000000000016,0.0,0.0,0.0,59.0,42.0,0.30000000000000016
841,2015-12-09,1.7600000000000002,0.3000000000000001,1.36,1.04,0.0,59.0,47.0,1.6600000000000001
842,2015-12-10,2.850000000000001,0.47000000000000014,0.0,0.0,0.11,54.0,45.0,0.47000000000000014
843,2015-12-11,5.68,0.9400000000000002,0.0,0.0,0.27,67.0,39.0,0.9400000000000002
844,2015-12-11,5.68,0.9400000000000002,0.0,0.0,0.08,56.0,37.0,0.9400000000000002
845,2015-12-12,11.960000000000003,2.0100000000000002,4.09,3.13,0.0,56.0,34.0,6.1
846,2015-12-12,11.960000000000003,2.0100000000000002,4.09,3.13,0.0,56.0,32.0,6.1
847,2015-12-13,10.829999999999998,1.8300000000000003,1.36,1.04,0.14,51.0,38.0,3.1900000000000004
848,2015-12-14,13.319999999999995,2.2299999999999986,1.36,1.04,0.0,53.0,31.0,3.589999999999999
849,2015-12-15,4.970000000000001,0.8500000000000002,0.0,0.0,0.0,50.0,28.0,0.8500000000000002
850,2015-12-16,8.009999999999998,1.32,0.0,0.0,0.0,52.0,29.0,1.32
851,2015-12-16,8.009999999999998,1.32,0.0,0.0,0.0,52.0,27.0,1.32
852,2015-12-17,12.779999999999992,2.199999999999999,1.36,1.04,0.0,56.0,30.0,3.5599999999999987
853,2015-12-17,12.779999999999992,2.199999999999999,1.36,1.04,0.0,53.0,29.0,3.5599999999999987
854,2015-12-18,11.659999999999991,2.0100000000000002,0.0,0.0,0.0,54.0,34.0,2.0100000000000002
855,2015-12-18,11.659999999999991,2.0100000000000002,0.0,0.0,0.0,57.0,31.0,2.0100000000000002
856,2015-12-19,9.52,1.6000000000000005,5.45,4.16,0.35,51.0,39.0,7.050000000000001
857,2015-12-20,7.45,1.2300000000000004,4.09,3.12,0.0,51.0,36.0,5.32
858,2015-12-21,3.15,0.5200000000000001,2.71,2.07,0.0,51.0,38.0,3.23
859,2015-12-21,3.15,0.5200000000000001,2.71,2.07,0.34,51.0,47.0,3.23
860,2015-12-22,2.1300000000000003,0.35000000000000014,0.0,0.0,0.35,66.0,46.0,0.35000000000000014
861,2015-12-23,2.91,0.49000000000000016,0.0,0.0,1.7,65.0,37.0,0.49000000000000016
862,2015-12-23,2.91,0.49000000000000016,0.0,0.0,0.0,56.0,36.0,0.49000000000000016
863,2015-12-24,6.9300000000000015,1.1700000000000002,8.14,6.22,0.04,56.0,35.0,9.31
864,2015-12-24,6.9300000000000015,1.1700000000000002,8.14,6.22,0.17,49.0,35.0,9.31
865,2015-12-25,5.789999999999999,0.98,2.71,2.07,0.0,50.0,30.0,3.69
866,2015-12-26,7.050000000000002,1.1700000000000004,6.78,5.18,0.0,46.0,32.0,7.950000000000001
867,2015-12-27,7.989999999999998,1.3200000000000003,8.14,6.22,0.0,43.0,29.0,9.46
868,2015-12-28,4.810000000000001,0.8400000000000003,2.71,2.07,0.05,46.0,34.0,3.5500000000000003
869,2015-12-29,2.9299999999999997,0.5200000000000001,1.36,1.04,0.0,50.0,32.0,1.8800000000000003
870,2015-12-30,2.41,0.4200000000000001,0.0,0.0,0.0,50.0,28.0,0.4200000000000001
871,2015-12-30,2.41,0.4200000000000001,0.0,0.0,0.0,52.0,28.0,0.4200000000000001
872,2015-12-31,4.29,0.7100000000000002,4.07,3.11,0.0,53.0,31.0,4.78
873,2016-01-01,3.5300000000000002,0.6400000000000001,4.07,3.11,0.0,50.0,28.0,4.710000000000001
874,2016-01-02,10.94,2.000000000000001,4.07,3.11,0.0,52.0,37.0,6.070000000000001
875,2016-01-02,10.94,2.000000000000001,4.07,3.11,0.0,52.0,37.0,6.070000000000001
876,2016-01-03,4.750000000000002,0.8600000000000001,4.07,3.11,0.0,57.0,37.0,4.930000000000001
877,2016-01-03,4.750000000000002,0.8600000000000001,4.07,3.11,0.0,57.0,37.0,4.930000000000001
